Ciudad,Canal,Programa,Horario,Enlace
Mildura/Sunraysia,9Gem,Invictus Games Vancouver Whistler,12:55 PM,https://tvguide.9now.com.au/program/invictus-games-vancouver-whistler/434473/
Mildura/Sunraysia,9Gem,Invictus Games Vancouver Whistler,2:00 PM,https://tvguide.9now.com.au/program/invictus-games-vancouver-whistler/434473/
Mildura/Sunraysia,9Gem,Antiques Roadshow,4:00 PM,https://tvguide.9now.com.au/program/antiques-roadshow/130628/
Mildura/Sunraysia,9Gem,Are You Being Served?,4:30 PM,https://tvguide.9now.com.au/program/are-you-being-served/159723/
Mildura/Sunraysia,9Gem,Are You Being Served?,5:02 PM,https://tvguide.9now.com.au/program/are-you-being-served/159723/
Mildura/Sunraysia,9Gem,Our Yorkshire Farm,5:33 PM,https://tvguide.9now.com.au/program/our-yorkshire-farm/400455/
Mildura/Sunraysia,9Gem,Antiques Roadshow,6:33 PM,https://tvguide.9now.com.au/program/antiques-roadshow/130628/
Mildura/Sunraysia,9Gem,Death in Paradise,7:32 PM,https://tvguide.9now.com.au/program/death-in-paradise/283024/
Mildura/Sunraysia,9Gem,The Good Karma Hospital,8:40 PM,https://tvguide.9now.com.au/program/the-good-karma-hospital/361363/
Mildura/Sunraysia,9Gem,The Madame Blanc Mysteries,9:42 PM,https://tvguide.9now.com.au/program/the-madame-blanc-mysteries/420967/
Mildura/Sunraysia,9Gem,The Closer,10:44 PM,https://tvguide.9now.com.au/program/the-closer/132636/
Mildura/Sunraysia,9Gem,Only Fools and Horses...,11:43 PM,https://tvguide.9now.com.au/program/only-fools-and-horses-/142782/
Mildura/Sunraysia,9Go!,Gotham,12:20 AM,https://tvguide.9now.com.au/program/gotham/318942/
Mildura/Sunraysia,9Go!,Arrow,1:15 AM,https://tvguide.9now.com.au/program/arrow/296285/
Mildura/Sunraysia,9Go!,Arrow,2:10 AM,https://tvguide.9now.com.au/program/arrow/296285/
Mildura/Sunraysia,9Go!,Young Sheldon,3:05 AM,https://tvguide.9now.com.au/program/young-sheldon/370297/
Mildura/Sunraysia,9Go!,Beyblade X,3:30 AM,https://tvguide.9now.com.au/program/beyblade-x/430291/
Mildura/Sunraysia,9Go!,Bakugan,4:00 AM,https://tvguide.9now.com.au/program/bakugan/424834/
Mildura/Sunraysia,9Go!,Transformers: Bumblebee: Cyberverse Adventures,4:25 AM,https://tvguide.9now.com.au/program/transformers-bumblebee-cyberverse-adventures/397373/
Mildura/Sunraysia,9Go!,Lego City Adventures,4:50 AM,https://tvguide.9now.com.au/program/lego-city-adventures/386534/
Mildura/Sunraysia,9Go!,Lego Friends: The Next Chapter,5:10 AM,https://tvguide.9now.com.au/program/lego-friends-the-next-chapter/422160/
Mildura/Sunraysia,9Go!,Pokemon the Series: Sun & Moon,5:35 AM,https://tvguide.9now.com.au/program/pokemon-the-series-sun-and-moon/362366/
Mildura/Sunraysia,9Go!,Hop,6:00 AM,https://tvguide.9now.com.au/program/hop/433927/
Mildura/Sunraysia,9Go!,Bubble's Hotel,6:30 AM,https://tvguide.9now.com.au/program/bubbles-hotel/433691/
Mildura/Sunraysia,9Go!,Bakugan,7:01 AM,https://tvguide.9now.com.au/program/bakugan/424834/
Mildura/Sunraysia,9Go!,The Actually Really Very Difficult Show,7:30 AM,https://tvguide.9now.com.au/program/the-actually-really-very-difficult-show/424606/
Mildura/Sunraysia,9Go!,Beyblade Burst Quadstrike,8:01 AM,https://tvguide.9now.com.au/program/beyblade-burst-quadstrike/421550/
Mildura/Sunraysia,9Go!,Wild Manes,8:30 AM,https://tvguide.9now.com.au/program/wild-manes/433805/
Mildura/Sunraysia,9Go!,Barbie: A Touch of Magic,9:01 AM,https://tvguide.9now.com.au/program/barbie-a-touch-of-magic/424415/
Mildura/Sunraysia,9Go!,Yu-Gi-Oh! SEVENS,9:29 AM,https://tvguide.9now.com.au/program/yu-gi-oh-sevens/414040/
Mildura/Sunraysia,9Go!,Ninjago,10:00 AM,https://tvguide.9now.com.au/program/ninjago/263239/
Mildura/Sunraysia,9Go!,Pokemon Horizons: The Series,10:32 AM,https://tvguide.9now.com.au/program/pokemon-horizons-the-series/427703/
Mildura/Sunraysia,9Go!,Transformers: Bumblebee: Cyberverse Adventures,11:00 AM,https://tvguide.9now.com.au/program/transformers-bumblebee-cyberverse-adventures/397373/
Mildura/Sunraysia,9Go!,Bakugan,11:34 AM,https://tvguide.9now.com.au/program/bakugan/424834/
Mildura/Sunraysia,9Go!,Gossip Girl,12:03 PM,https://tvguide.9now.com.au/program/gossip-girl/216332/
Mildura/Sunraysia,9Go!,Gossip Girl,12:59 PM,https://tvguide.9now.com.au/program/gossip-girl/216332/
Mildura/Sunraysia,9Go!,Bewitched,1:55 PM,https://tvguide.9now.com.au/program/bewitched/100196/
Mildura/Sunraysia,9Go!,I Dream of Jeannie,2:26 PM,https://tvguide.9now.com.au/program/i-dream-of-jeannie/134059/
Mildura/Sunraysia,9Go!,The Golden Girls,2:57 PM,https://tvguide.9now.com.au/program/the-golden-girls/145157/
Mildura/Sunraysia,9Go!,The Nanny,3:28 PM,https://tvguide.9now.com.au/program/the-nanny/134184/
Mildura/Sunraysia,9Go!,The Nanny,3:57 PM,https://tvguide.9now.com.au/program/the-nanny/134184/
Mildura/Sunraysia,9Go!,The Addams Family,4:27 PM,https://tvguide.9now.com.au/program/the-addams-family/100388/
Mildura/Sunraysia,9Go!,Bewitched,4:58 PM,https://tvguide.9now.com.au/program/bewitched/100196/
Mildura/Sunraysia,9Go!,I Dream of Jeannie,5:29 PM,https://tvguide.9now.com.au/program/i-dream-of-jeannie/134059/
Mildura/Sunraysia,9Go!,The Golden Girls,6:00 PM,https://tvguide.9now.com.au/program/the-golden-girls/145157/
Mildura/Sunraysia,9Go!,The Nanny,6:31 PM,https://tvguide.9now.com.au/program/the-nanny/134184/
Mildura/Sunraysia,9Go!,The Nanny,7:01 PM,https://tvguide.9now.com.au/program/the-nanny/134184/
Mildura/Sunraysia,9Go!,Seinfeld,7:32 PM,https://tvguide.9now.com.au/program/seinfeld/100362/
Mildura/Sunraysia,9Go!,Seinfeld,8:02 PM,https://tvguide.9now.com.au/program/seinfeld/100362/
Mildura/Sunraysia,9Go!,Godzilla,8:32 PM,https://tvguide.9now.com.au/program/godzilla/289155/
Mildura/Sunraysia,9Go!,Seinfeld,11:00 PM,https://tvguide.9now.com.au/program/seinfeld/100362/
Mildura/Sunraysia,9Go!,Seinfeld,11:30 PM,https://tvguide.9now.com.au/program/seinfeld/100362/
Shepparton,9HD,Destination WA,12:50 AM,https://tvguide.9now.com.au/program/destination-wa/157711/
Shepparton,9HD,TV Shop - Home Shopping,1:30 AM,https://tvguide.9now.com.au/program/tv-shop-home-shopping/184500/
Shepparton,9HD,TV Shop - Home Shopping,2:00 AM,https://tvguide.9now.com.au/program/tv-shop-home-shopping/184500/
Shepparton,9HD,TV Shop - Home Shopping,2:30 AM,https://tvguide.9now.com.au/program/tv-shop-home-shopping/184500/
Shepparton,9HD,TV Shop - Home Shopping,3:00 AM,https://tvguide.9now.com.au/program/tv-shop-home-shopping/184500/
Shepparton,9HD,TV Shop - Home Shopping,3:30 AM,https://tvguide.9now.com.au/program/tv-shop-home-shopping/184500/
Shepparton,9HD,Believer's Voice of Victory,4:00 AM,https://tvguide.9now.com.au/program/believers-voice-of-victory/172573/
Shepparton,9HD,Fishing Australia,4:30 AM,https://tvguide.9now.com.au/program/fishing-australia/138258/
Shepparton,9HD,Today Early News,5:00 AM,https://tvguide.9now.com.au/program/today-early-news/428725/
Shepparton,9HD,Today,5:30 AM,https://tvguide.9now.com.au/program/today/100687/
Shepparton,9HD,Today Extra,9:00 AM,https://tvguide.9now.com.au/program/today-extra/134254/
Shepparton,9HD,9News Morning,11:30 AM,https://tvguide.9now.com.au/program/9news-morning/426816/
Shepparton,9HD,Married at First Sight,12:00 PM,https://tvguide.9now.com.au/program/married-at-first-sight/311372/
Shepparton,9HD,Pointless,2:00 PM,https://tvguide.9now.com.au/program/pointless/325129/
Shepparton,9HD,Tipping Point,3:00 PM,https://tvguide.9now.com.au/program/tipping-point/331700/
Shepparton,9HD,9News Afternoon,4:00 PM,https://tvguide.9now.com.au/program/9news-afternoon/426775/
Shepparton,9HD,Tipping Point Australia,4:30 PM,https://tvguide.9now.com.au/program/tipping-point-australia/426483/
Shepparton,9HD,WIN News,5:30 PM,https://tvguide.9now.com.au/program/win-news/131954/
Shepparton,9HD,9News,6:00 PM,https://tvguide.9now.com.au/program/9news/426774/
Shepparton,9HD,A Current Affair,7:00 PM,https://tvguide.9now.com.au/program/a-current-affair/131990/
Shepparton,9HD,Married at First Sight,7:30 PM,https://tvguide.9now.com.au/program/married-at-first-sight/311372/
Shepparton,9HD,Dangerous Lies - Unmasking Belle Gibson,9:10 PM,https://tvguide.9now.com.au/program/dangerous-lies-unmasking-belle-gibson/434778/
Shepparton,9HD,9News Late,10:10 PM,https://tvguide.9now.com.au/program/9news-late/427243/
Shepparton,9HD,Forensics: Murder Scene,10:40 PM,https://tvguide.9now.com.au/program/forensics-murder-scene/434311/
Shepparton,9HD,First on Scene,11:35 PM,https://tvguide.9now.com.au/program/first-on-scene/433012/
Shepparton,9Now,Married At First Sight,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&ocid=nine.com.au-9now-a11985-tvguide&~campaign=married-at-first-sight&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Dangerous Lies: Unmasking Belle Gibson,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&ocid=nine.com.au-9now-a11985-tvguide&~campaign=dangerous-lies-unmasking-belle-gibson&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,60 Minutes,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&ocid=nine.com.au-9now-a11985-tvguide&~campaign=60-minutes&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Love Island Uk: All Stars,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&ocid=nine.com.au-9now-a11985-tvguide&~campaign=love-island-uk-all-stars&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Madam,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&ocid=nine.com.au-9now-a11985-tvguide&~campaign=madam&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Big Miracles,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&ocid=nine.com.au-9now-a11985-tvguide&~campaign=big-miracles&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Married At First Sight,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&ocid=nine.com.au-9now-a11985-tvguide&~campaign=married-at-first-sight&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Dangerous Lies: Unmasking Belle Gibson,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&ocid=nine.com.au-9now-a11985-tvguide&~campaign=dangerous-lies-unmasking-belle-gibson&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,60 Minutes,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&ocid=nine.com.au-9now-a11985-tvguide&~campaign=60-minutes&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Love Island Uk: All Stars,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&ocid=nine.com.au-9now-a11985-tvguide&~campaign=love-island-uk-all-stars&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Madam,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&ocid=nine.com.au-9now-a11985-tvguide&~campaign=madam&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Big Miracles,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&ocid=nine.com.au-9now-a11985-tvguide&~campaign=big-miracles&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Married At First Sight,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&ocid=nine.com.au-9now-a11985-tvguide&~campaign=married-at-first-sight&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Dangerous Lies: Unmasking Belle Gibson,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&ocid=nine.com.au-9now-a11985-tvguide&~campaign=dangerous-lies-unmasking-belle-gibson&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,60 Minutes,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&ocid=nine.com.au-9now-a11985-tvguide&~campaign=60-minutes&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Love Island Uk: All Stars,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&ocid=nine.com.au-9now-a11985-tvguide&~campaign=love-island-uk-all-stars&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Madam,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&ocid=nine.com.au-9now-a11985-tvguide&~campaign=madam&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Big Miracles,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&ocid=nine.com.au-9now-a11985-tvguide&~campaign=big-miracles&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Married At First Sight,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmarried-at-first-sight&ocid=nine.com.au-9now-a11985-tvguide&~campaign=married-at-first-sight&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Dangerous Lies: Unmasking Belle Gibson,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fdangerous-lies-unmasking-belle-gibson&ocid=nine.com.au-9now-a11985-tvguide&~campaign=dangerous-lies-unmasking-belle-gibson&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,60 Minutes,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2F60-minutes&ocid=nine.com.au-9now-a11985-tvguide&~campaign=60-minutes&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Love Island Uk: All Stars,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Flove-island-uk-all-stars&ocid=nine.com.au-9now-a11985-tvguide&~campaign=love-island-uk-all-stars&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Madam,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fmadam&ocid=nine.com.au-9now-a11985-tvguide&~campaign=madam&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Now,Big Miracles,Transmitiendo ahora,https://9now.app.link/?$canonical_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&$desktop_url=https%3A%2F%2Fwww.9now.com.au%2Fbig-miracles&ocid=nine.com.au-9now-a11985-tvguide&~campaign=big-miracles&~channel=nine.com.au_TV_Guide&~feature=Content_Discovery_Referrals
Shepparton,9Gem,Nurse on Wheels,12:30 AM,https://tvguide.9now.com.au/program/nurse-on-wheels/271998/
Shepparton,9Gem,Passport to Pimlico,2:15 AM,https://tvguide.9now.com.au/program/passport-to-pimlico/115244/
Shepparton,9Gem,Dangerous Voyage,4:00 AM,https://tvguide.9now.com.au/program/dangerous-voyage/287974/
Shepparton,9Gem,My Favorite Martian,5:30 AM,https://tvguide.9now.com.au/program/my-favorite-martian/376328/
Shepparton,9Gem,Danger Man,6:00 AM,https://tvguide.9now.com.au/program/danger-man/138745/
Shepparton,9Gem,Creflo Dollar Ministries,7:03 AM,https://tvguide.9now.com.au/program/creflo-dollar-ministries/274896/
Shepparton,9Gem,Skippy - The Bush Kangaroo,7:31 AM,https://tvguide.9now.com.au/program/skippy-the-bush-kangaroo/132554/
Shepparton,9Gem,Home Shopping,8:04 AM,https://tvguide.9now.com.au/program/home-shopping/234200/
Shepparton,9Gem,Home Shopping,8:34 AM,https://tvguide.9now.com.au/program/home-shopping/234200/
Shepparton,9Gem,Home Shopping,9:03 AM,https://tvguide.9now.com.au/program/home-shopping/234200/
Shepparton,9Gem,New Style Direct,9:33 AM,https://tvguide.9now.com.au/program/new-style-direct/239529/
Shepparton,9Gem,Adventures in Rainbow Country,10:03 AM,https://tvguide.9now.com.au/program/adventures-in-rainbow-country/135735/
Shepparton,9Gem,My Favorite Martian,10:33 AM,https://tvguide.9now.com.au/program/my-favorite-martian/376328/
Shepparton,9Gem,Days of Our Lives,11:06 AM,https://tvguide.9now.com.au/program/days-of-our-lives/133294/
Shepparton,9Gem,The Young and the Restless,11:53 AM,https://tvguide.9now.com.au/program/the-young-and-the-restless/150292/
Shepparton,9Gem,Invictus Games Vancouver Whistler,12:55 PM,https://tvguide.9now.com.au/program/invictus-games-vancouver-whistler/434473/
Shepparton,9Gem,Invictus Games Vancouver Whistler,2:00 PM,https://tvguide.9now.com.au/program/invictus-games-vancouver-whistler/434473/
Shepparton,9Gem,Antiques Roadshow,4:00 PM,https://tvguide.9now.com.au/program/antiques-roadshow/130628/
Shepparton,9Gem,Are You Being Served?,4:30 PM,https://tvguide.9now.com.au/program/are-you-being-served/159723/
Shepparton,9Gem,Are You Being Served?,5:02 PM,https://tvguide.9now.com.au/program/are-you-being-served/159723/
Shepparton,9Gem,Our Yorkshire Farm,5:33 PM,https://tvguide.9now.com.au/program/our-yorkshire-farm/400455/
Shepparton,9Gem,Antiques Roadshow,6:33 PM,https://tvguide.9now.com.au/program/antiques-roadshow/130628/
Shepparton,9Gem,Death in Paradise,7:32 PM,https://tvguide.9now.com.au/program/death-in-paradise/283024/
Shepparton,9Gem,The Good Karma Hospital,8:40 PM,https://tvguide.9now.com.au/program/the-good-karma-hospital/361363/
Shepparton,9Gem,The Madame Blanc Mysteries,9:42 PM,https://tvguide.9now.com.au/program/the-madame-blanc-mysteries/420967/
Shepparton,9Gem,The Closer,10:44 PM,https://tvguide.9now.com.au/program/the-closer/132636/
Shepparton,9Gem,Only Fools and Horses...,11:43 PM,https://tvguide.9now.com.au/program/only-fools-and-horses-/142782/
Shepparton,9Go!,Gotham,12:20 AM,https://tvguide.9now.com.au/program/gotham/318942/
Shepparton,9Go!,Arrow,1:15 AM,https://tvguide.9now.com.au/program/arrow/296285/
Shepparton,9Go!,Arrow,2:10 AM,https://tvguide.9now.com.au/program/arrow/296285/
Shepparton,9Go!,Young Sheldon,3:05 AM,https://tvguide.9now.com.au/program/young-sheldon/370297/
Shepparton,9Go!,Beyblade X,3:30 AM,https://tvguide.9now.com.au/program/beyblade-x/430291/
Shepparton,9Go!,Bakugan,4:00 AM,https://tvguide.9now.com.au/program/bakugan/424834/
Shepparton,9Go!,Transformers: Bumblebee: Cyberverse Adventures,4:25 AM,https://tvguide.9now.com.au/program/transformers-bumblebee-cyberverse-adventures/397373/
